,16,2,1,4,3,10,9,5,17,13,15,12,8,7,6,11,14
2013-09-18,2.0,15.0,11.0,8.0,3.0,10.0,11.0,15.0,4.0,6.0,7.0,14.0,8.0,12.0,6.0,7.0,3.0
2013-09-19,4.0,10.0,14.0,8.0,1.0,6.0,8.0,17.0,6.0,1.0,8.0,12.0,6.0,10.0,7.0,2.0,1.0
2013-09-20,4.0,8.0,19.0,6.0,5.0,18.0,14.0,26.0,6.0,7.0,10.0,20.0,7.0,16.0,5.0,15.0,1.0
2013-09-21,5.0,15.0,10.0,11.0,2.0,11.0,10.0,33.0,14.0,6.0,16.0,18.0,19.0,23.0,9.0,4.0,3.0
2013-09-22,5.0,16.0,9.0,7.0,5.0,10.0,10.0,16.0,7.0,4.0,11.0,16.0,16.0,14.0,6.0,8.0,7.0
2013-09-23,2.0,10.0,15.0,9.0,7.0,14.0,6.0,32.0,1.0,12.0,8.0,18.0,11.0,9.0,10.0,11.0,0.0
2013-09-24,3.0,15.0,9.0,6.0,1.0,11.0,10.0,25.0,8.0,3.0,13.0,15.0,6.0,13.0,7.0,9.0,2.0
2013-09-25,3.0,12.0,11.0,7.0,2.0,15.0,11.0,28.0,3.0,8.0,9.0,15.0,10.0,12.0,5.0,5.0,1.0
2013-09-26,2.0,10.0,10.0,4.0,4.0,8.0,10.0,32.0,0.0,8.0,13.0,16.0,7.0,6.0,4.0,5.0,3.0
2013-09-27,4.0,9.0,13.0,10.0,2.0,6.0,7.0,20.0,6.0,6.0,11.0,13.0,8.0,16.0,10.0,5.0,2.0
2013-09-28,2.0,16.0,15.0,5.0,6.0,19.0,4.0,25.0,3.0,8.0,17.0,18.0,17.0,13.0,7.0,13.0,3.0
2013-09-29,3.0,23.0,4.0,5.0,4.0,10.0,9.0,16.0,4.0,12.0,19.0,33.0,14.0,22.0,9.0,7.0,4.0
2013-09-30,3.0,11.0,6.0,6.0,5.0,6.0,5.0,17.0,4.0,7.0,7.0,13.0,5.0,16.0,5.0,12.0,4.0
2013-10-01,2.0,17.0,16.0,4.0,5.0,9.0,9.0,15.0,8.0,6.0,10.0,12.0,8.0,12.0,4.0,5.0,5.0
2013-10-02,5.0,9.0,13.0,4.0,0.0,10.0,8.0,21.0,5.0,10.0,11.0,16.0,6.0,13.0,4.0,8.0,3.0
2013-10-03,2.0,19.0,9.0,13.0,2.0,14.0,9.0,18.0,5.0,9.0,18.0,13.0,12.0,17.0,6.0,7.0,3.0
2013-10-04,5.0,12.0,9.0,7.0,2.0,9.0,10.0,16.0,4.0,4.0,7.0,12.0,6.0,19.0,11.0,18.0,2.0
2013-10-05,7.0,22.0,10.0,9.0,3.0,16.0,11.0,14.0,15.0,4.0,10.0,12.0,8.0,11.0,5.0,5.0,2.0
2013-10-06,5.0,19.0,12.0,6.0,5.0,10.0,3.0,17.0,9.0,9.0,11.0,16.0,12.0,13.0,12.0,11.0,6.0
2013-10-07,4.0,13.0,10.0,6.0,3.0,14.0,8.0,22.0,5.0,6.0,9.0,20.0,8.0,11.0,5.0,5.0,4.0
2013-10-08,5.0,13.0,5.0,8.0,3.0,15.0,5.0,24.0,0.0,4.0,7.0,11.0,2.0,6.0,0.0,8.0,1.0
2013-10-09,2.0,20.0,3.0,4.0,6.0,8.0,5.0,25.0,6.0,3.0,17.0,11.0,11.0,13.0,2.0,6.0,3.0
2013-10-10,2.0,14.0,17.0,7.0,5.0,10.0,6.0,15.0,2.0,6.0,3.0,22.0,15.0,11.0,6.0,10.0,2.0
2013-10-11,8.0,14.0,9.0,13.0,5.0,12.0,13.0,19.0,6.0,7.0,10.0,18.0,19.0,18.0,9.0,8.0,2.0
2013-10-12,7.0,16.0,5.0,13.0,4.0,9.0,9.0,17.0,11.0,7.0,8.0,17.0,24.0,19.0,13.0,3.0,3.0
2013-10-13,6.0,18.0,8.0,4.0,3.0,11.0,13.0,19.0,5.0,6.0,10.0,28.0,5.0,9.0,5.0,9.0,5.0
2013-10-14,6.0,24.0,10.0,3.0,4.0,12.0,7.0,29.0,2.0,5.0,9.0,10.0,9.0,14.0,4.0,5.0,0.0
2013-10-15,7.0,12.0,15.0,8.0,3.0,9.0,3.0,21.0,6.0,6.0,7.0,13.0,15.0,12.0,2.0,5.0,1.0
2013-10-16,1.0,14.0,12.0,4.0,5.0,6.0,5.0,26.0,6.0,15.0,6.0,14.0,11.0,22.0,8.0,6.0,3.0
2013-10-17,2.0,20.0,8.0,7.0,2.0,3.0,4.0,23.0,2.0,5.0,11.0,5.0,11.0,15.0,2.0,9.0,3.0
2013-10-18,7.0,24.0,13.0,8.0,4.0,23.0,4.0,25.0,6.0,5.0,13.0,11.0,12.0,10.0,4.0,17.0,2.0
2013-10-19,0.0,14.0,5.0,14.0,2.0,15.0,10.0,22.0,6.0,8.0,18.0,24.0,12.0,10.0,7.0,8.0,4.0
2013-10-20,4.0,7.0,3.0,5.0,1.0,6.0,9.0,23.0,4.0,9.0,18.0,11.0,12.0,11.0,3.0,6.0,4.0
2013-10-21,6.0,13.0,16.0,5.0,3.0,13.0,3.0,42.0,7.0,5.0,17.0,14.0,10.0,15.0,4.0,7.0,1.0
2013-10-22,1.0,5.0,9.0,5.0,1.0,1.0,1.0,21.0,5.0,3.0,8.0,5.0,5.0,11.0,2.0,4.0,0.0
2013-10-23,0.0,10.0,13.0,3.0,0.0,8.0,3.0,26.0,3.0,6.0,6.0,17.0,12.0,11.0,5.0,4.0,2.0
2013-10-24,3.0,15.0,14.0,4.0,6.0,12.0,6.0,19.0,7.0,4.0,10.0,16.0,9.0,9.0,2.0,8.0,2.0
2013-10-25,0.0,13.0,7.0,5.0,1.0,12.0,7.0,26.0,3.0,2.0,7.0,13.0,7.0,7.0,5.0,12.0,2.0
2013-10-26,1.0,7.0,6.0,5.0,2.0,7.0,3.0,8.0,1.0,2.0,7.0,5.0,6.0,1.0,7.0,2.0,0.0
2013-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-31,0.0,12.0,6.0,7.0,0.0,7.0,5.0,11.0,3.0,8.0,6.0,13.0,7.0,7.0,3.0,5.0,3.0
2013-11-01,2.0,8.0,6.0,4.0,3.0,4.0,6.0,10.0,1.0,1.0,3.0,8.0,2.0,7.0,3.0,2.0,2.0
2013-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-08,2.0,15.0,11.0,10.0,6.0,5.0,15.0,19.0,6.0,8.0,18.0,11.0,6.0,12.0,7.0,7.0,0.0
2013-11-09,2.0,27.0,11.0,10.0,4.0,12.0,9.0,19.0,4.0,6.0,16.0,12.0,8.0,16.0,5.0,5.0,2.0
2013-11-10,6.0,14.0,9.0,5.0,5.0,13.0,13.0,16.0,3.0,9.0,30.0,19.0,15.0,22.0,2.0,9.0,4.0
2013-11-11,0.0,14.0,6.0,3.0,1.0,14.0,9.0,28.0,4.0,6.0,11.0,16.0,5.0,21.0,11.0,10.0,2.0
2013-11-12,3.0,10.0,7.0,6.0,1.0,13.0,8.0,14.0,5.0,3.0,11.0,18.0,12.0,6.0,3.0,4.0,2.0
2013-11-13,2.0,17.0,17.0,4.0,5.0,9.0,8.0,23.0,2.0,9.0,12.0,11.0,9.0,15.0,5.0,20.0,1.0
2013-11-14,2.0,14.0,5.0,7.0,5.0,18.0,6.0,30.0,1.0,8.0,10.0,11.0,7.0,10.0,6.0,9.0,1.0
2013-11-15,5.0,16.0,7.0,8.0,6.0,10.0,9.0,18.0,2.0,6.0,14.0,15.0,21.0,23.0,8.0,15.0,2.0
2013-11-16,5.0,17.0,11.0,8.0,4.0,15.0,11.0,30.0,5.0,10.0,20.0,27.0,16.0,21.0,14.0,14.0,5.0
2013-11-17,3.0,19.0,4.0,9.0,2.0,9.0,20.0,15.0,7.0,15.0,15.0,21.0,18.0,13.0,16.0,9.0,5.0
2013-11-18,6.0,10.0,6.0,7.0,2.0,5.0,7.0,22.0,4.0,8.0,8.0,21.0,13.0,8.0,4.0,10.0,2.0
2013-11-19,4.0,10.0,15.0,4.0,2.0,10.0,6.0,16.0,3.0,3.0,11.0,10.0,6.0,8.0,3.0,7.0,2.0
2013-11-20,4.0,2.0,14.0,12.0,4.0,17.0,10.0,27.0,3.0,4.0,15.0,7.0,16.0,12.0,6.0,8.0,2.0
2013-11-21,5.0,17.0,10.0,6.0,2.0,12.0,9.0,17.0,3.0,6.0,15.0,18.0,21.0,30.0,9.0,3.0,1.0
2013-11-22,3.0,12.0,9.0,9.0,4.0,14.0,7.0,23.0,7.0,10.0,16.0,27.0,9.0,17.0,5.0,8.0,1.0
2013-11-23,4.0,26.0,13.0,7.0,6.0,13.0,12.0,32.0,3.0,5.0,9.0,21.0,12.0,14.0,7.0,12.0,1.0
2013-11-24,6.0,14.0,9.0,5.0,7.0,11.0,15.0,16.0,6.0,8.0,16.0,19.0,15.0,11.0,14.0,11.0,5.0
2013-11-25,4.0,11.0,13.0,5.0,1.0,12.0,10.0,31.0,11.0,2.0,12.0,15.0,11.0,12.0,6.0,7.0,1.0
2013-11-26,2.0,15.0,10.0,3.0,0.0,9.0,6.0,16.0,2.0,5.0,13.0,10.0,12.0,7.0,4.0,6.0,2.0
2013-11-27,1.0,11.0,12.0,2.0,8.0,16.0,7.0,18.0,0.0,6.0,11.0,14.0,16.0,16.0,5.0,7.0,6.0
2013-11-28,4.0,14.0,10.0,6.0,4.0,13.0,8.0,27.0,3.0,6.0,8.0,8.0,15.0,13.0,5.0,12.0,2.0
2013-11-29,8.0,12.0,6.0,8.0,2.0,10.0,5.0,26.0,2.0,4.0,11.0,13.0,18.0,15.0,6.0,9.0,5.0
2013-11-30,2.0,17.0,9.0,9.0,5.0,23.0,9.0,26.0,2.0,7.0,17.0,15.0,5.0,14.0,9.0,11.0,4.0
2013-12-01,2.0,22.0,11.0,4.0,1.0,20.0,9.0,17.0,7.0,6.0,16.0,12.0,10.0,13.0,7.0,10.0,4.0
2013-12-02,1.0,17.0,11.0,5.0,5.0,10.0,7.0,27.0,8.0,12.0,5.0,23.0,15.0,8.0,5.0,13.0,4.0
2013-12-03,4.0,24.0,10.0,5.0,4.0,11.0,4.0,24.0,1.0,2.0,7.0,19.0,10.0,22.0,5.0,6.0,3.0
2013-12-04,6.0,13.0,12.0,4.0,2.0,10.0,8.0,26.0,6.0,7.0,12.0,12.0,12.0,13.0,3.0,10.0,1.0
2013-12-05,4.0,21.0,10.0,8.0,4.0,17.0,9.0,26.0,4.0,2.0,10.0,13.0,11.0,7.0,10.0,9.0,2.0
2013-12-06,4.0,6.0,6.0,5.0,1.0,13.0,8.0,19.0,2.0,6.0,10.0,13.0,10.0,14.0,4.0,5.0,3.0
2013-12-07,2.0,16.0,8.0,5.0,4.0,14.0,10.0,35.0,8.0,6.0,16.0,20.0,6.0,9.0,13.0,7.0,2.0
2013-12-08,2.0,10.0,6.0,7.0,1.0,22.0,10.0,20.0,6.0,10.0,12.0,19.0,8.0,14.0,6.0,18.0,10.0
2013-12-09,2.0,11.0,11.0,3.0,1.0,8.0,10.0,16.0,3.0,4.0,5.0,15.0,6.0,14.0,9.0,3.0,5.0
2013-12-10,4.0,11.0,14.0,6.0,3.0,7.0,7.0,27.0,1.0,6.0,14.0,13.0,9.0,11.0,5.0,6.0,1.0
2013-12-11,4.0,12.0,9.0,7.0,2.0,10.0,5.0,24.0,3.0,3.0,15.0,19.0,10.0,11.0,5.0,12.0,2.0
2013-12-12,6.0,20.0,12.0,4.0,0.0,13.0,6.0,32.0,3.0,2.0,9.0,5.0,5.0,7.0,1.0,7.0,4.0
2013-12-13,6.0,15.0,10.0,12.0,3.0,21.0,8.0,27.0,4.0,5.0,12.0,9.0,9.0,10.0,6.0,7.0,1.0
2013-12-14,4.0,15.0,9.0,13.0,6.0,15.0,13.0,23.0,2.0,11.0,18.0,34.0,12.0,12.0,12.0,11.0,2.0
2013-12-15,5.0,13.0,7.0,9.0,3.0,14.0,13.0,19.0,3.0,13.0,16.0,21.0,8.0,11.0,11.0,8.0,6.0
2013-12-16,3.0,11.0,16.0,6.0,2.0,14.0,7.0,22.0,2.0,3.0,8.0,11.0,20.0,18.0,7.0,10.0,1.0
2013-12-17,7.0,17.0,9.0,10.0,1.0,12.0,6.0,17.0,6.0,6.0,12.0,14.0,10.0,14.0,4.0,13.0,3.0
2013-12-18,1.0,22.0,7.0,11.0,2.0,12.0,7.0,25.0,0.0,6.0,13.0,8.0,8.0,13.0,5.0,2.0,3.0
2013-12-19,0.0,17.0,9.0,11.0,1.0,3.0,2.0,19.0,4.0,2.0,14.0,15.0,6.0,12.0,4.0,7.0,1.0
2013-12-20,5.0,15.0,19.0,6.0,5.0,13.0,8.0,23.0,8.0,3.0,7.0,18.0,7.0,4.0,4.0,11.0,2.0
2013-12-21,2.0,17.0,12.0,9.0,7.0,14.0,10.0,22.0,2.0,10.0,17.0,10.0,20.0,30.0,7.0,17.0,8.0
2013-12-22,6.0,18.0,12.0,11.0,5.0,13.0,9.0,30.0,2.0,6.0,24.0,24.0,12.0,11.0,3.0,16.0,2.0
2013-12-23,3.0,23.0,13.0,11.0,3.0,14.0,4.0,32.0,5.0,6.0,9.0,11.0,11.0,20.0,7.0,8.0,3.0
2013-12-24,0.0,9.0,6.0,6.0,8.0,16.0,11.0,24.0,3.0,5.0,13.0,14.0,11.0,21.0,5.0,8.0,5.0
2013-12-25,7.0,16.0,9.0,10.0,2.0,10.0,6.0,29.0,11.0,3.0,12.0,12.0,24.0,38.0,8.0,14.0,11.0
2013-12-26,0.0,11.0,10.0,3.0,5.0,8.0,5.0,16.0,2.0,6.0,12.0,20.0,8.0,11.0,7.0,5.0,4.0
2013-12-27,3.0,17.0,12.0,5.0,2.0,14.0,2.0,15.0,5.0,4.0,11.0,15.0,5.0,12.0,2.0,5.0,3.0
2013-12-28,3.0,12.0,5.0,5.0,1.0,15.0,3.0,24.0,1.0,7.0,8.0,16.0,14.0,14.0,3.0,7.0,4.0
2013-12-29,1.0,8.0,4.0,5.0,1.0,10.0,7.0,19.0,3.0,4.0,19.0,15.0,7.0,15.0,9.0,14.0,4.0
2013-12-30,6.0,11.0,9.0,7.0,2.0,5.0,8.0,16.0,1.0,6.0,15.0,13.0,13.0,10.0,3.0,16.0,4.0
2013-12-31,2.0,6.0,12.0,7.0,1.0,6.0,8.0,14.0,2.0,8.0,10.0,9.0,10.0,13.0,2.0,9.0,0.0
2014-01-01,4.0,19.0,6.0,2.0,3.0,13.0,6.0,15.0,5.0,8.0,8.0,12.0,15.0,23.0,10.0,15.0,15.0
2014-01-02,4.0,12.0,4.0,6.0,4.0,11.0,8.0,13.0,1.0,2.0,8.0,13.0,5.0,8.0,3.0,11.0,2.0
2014-01-03,4.0,13.0,13.0,9.0,4.0,10.0,11.0,22.0,4.0,8.0,11.0,10.0,8.0,5.0,6.0,4.0,8.0
2014-01-04,5.0,12.0,9.0,5.0,5.0,12.0,10.0,24.0,6.0,7.0,17.0,13.0,17.0,14.0,6.0,9.0,6.0
2014-01-05,2.0,18.0,8.0,11.0,1.0,7.0,9.0,15.0,5.0,6.0,7.0,18.0,8.0,11.0,10.0,10.0,2.0
2014-01-06,2.0,17.0,9.0,1.0,4.0,2.0,6.0,17.0,10.0,2.0,8.0,11.0,4.0,7.0,6.0,4.0,3.0
2014-01-07,4.0,9.0,10.0,6.0,5.0,9.0,8.0,21.0,4.0,5.0,8.0,13.0,11.0,15.0,4.0,7.0,5.0
2014-01-08,2.0,13.0,10.0,3.0,3.0,13.0,8.0,30.0,1.0,5.0,6.0,13.0,10.0,13.0,1.0,7.0,3.0
2014-01-09,2.0,13.0,10.0,7.0,5.0,6.0,5.0,23.0,6.0,8.0,8.0,9.0,11.0,17.0,3.0,8.0,1.0
2014-01-10,4.0,11.0,11.0,12.0,8.0,11.0,7.0,24.0,7.0,4.0,9.0,19.0,6.0,18.0,2.0,9.0,7.0
2014-01-11,2.0,13.0,7.0,11.0,3.0,3.0,13.0,15.0,3.0,6.0,12.0,12.0,11.0,12.0,9.0,9.0,5.0
2014-01-12,4.0,16.0,14.0,7.0,3.0,8.0,11.0,20.0,5.0,9.0,8.0,19.0,6.0,15.0,4.0,7.0,1.0
2014-01-13,3.0,17.0,6.0,7.0,3.0,7.0,12.0,27.0,5.0,4.0,10.0,20.0,6.0,16.0,6.0,13.0,5.0
2014-01-14,8.0,8.0,8.0,12.0,2.0,8.0,7.0,24.0,1.0,8.0,15.0,12.0,7.0,11.0,6.0,7.0,2.0
2014-01-15,3.0,13.0,11.0,9.0,0.0,8.0,9.0,23.0,3.0,7.0,7.0,18.0,7.0,11.0,4.0,7.0,2.0
2014-01-16,4.0,14.0,14.0,11.0,2.0,6.0,6.0,23.0,2.0,7.0,11.0,19.0,8.0,14.0,3.0,7.0,3.0
2014-01-17,3.0,13.0,10.0,7.0,2.0,16.0,3.0,23.0,4.0,2.0,11.0,8.0,10.0,14.0,5.0,11.0,2.0
2014-01-18,3.0,15.0,8.0,7.0,5.0,7.0,10.0,21.0,4.0,5.0,11.0,20.0,4.0,16.0,4.0,11.0,4.0
2014-01-19,5.0,15.0,9.0,6.0,6.0,12.0,8.0,17.0,9.0,6.0,12.0,10.0,15.0,28.0,7.0,12.0,5.0
2014-01-20,3.0,18.0,8.0,3.0,3.0,8.0,11.0,14.0,4.0,5.0,7.0,16.0,11.0,7.0,1.0,7.0,2.0
2014-01-21,3.0,19.0,8.0,5.0,5.0,8.0,7.0,19.0,2.0,8.0,7.0,24.0,5.0,6.0,1.0,11.0,5.0
2014-01-22,7.0,17.0,7.0,9.0,1.0,17.0,7.0,21.0,4.0,5.0,8.0,14.0,7.0,15.0,8.0,5.0,5.0
2014-01-23,2.0,14.0,11.0,11.0,1.0,10.0,4.0,20.0,4.0,3.0,10.0,11.0,8.0,12.0,5.0,13.0,2.0
2014-01-24,1.0,8.0,12.0,6.0,1.0,3.0,7.0,20.0,6.0,2.0,15.0,12.0,13.0,16.0,5.0,14.0,7.0
2014-01-25,9.0,22.0,7.0,4.0,1.0,15.0,10.0,21.0,2.0,6.0,11.0,13.0,15.0,12.0,4.0,7.0,2.0
2014-01-26,0.0,15.0,8.0,7.0,4.0,4.0,7.0,29.0,2.0,8.0,15.0,12.0,7.0,14.0,3.0,10.0,3.0
2014-01-27,5.0,19.0,10.0,5.0,3.0,6.0,6.0,21.0,6.0,8.0,13.0,15.0,10.0,9.0,10.0,5.0,1.0
2014-01-28,2.0,9.0,7.0,6.0,2.0,4.0,5.0,14.0,5.0,11.0,11.0,7.0,15.0,8.0,4.0,9.0,7.0
2014-01-29,3.0,18.0,4.0,5.0,2.0,11.0,11.0,18.0,6.0,3.0,5.0,21.0,13.0,15.0,6.0,10.0,4.0
2014-01-30,4.0,10.0,7.0,2.0,4.0,6.0,4.0,11.0,3.0,5.0,8.0,9.0,13.0,12.0,5.0,8.0,0.0
2014-01-31,2.0,13.0,8.0,6.0,2.0,10.0,7.0,24.0,6.0,3.0,20.0,14.0,6.0,10.0,8.0,7.0,6.0
2014-02-01,2.0,16.0,8.0,6.0,3.0,6.0,6.0,12.0,9.0,3.0,4.0,16.0,13.0,13.0,8.0,8.0,2.0
2014-02-02,3.0,14.0,9.0,8.0,5.0,9.0,6.0,16.0,3.0,9.0,15.0,16.0,8.0,16.0,10.0,12.0,6.0
2014-02-03,2.0,16.0,6.0,6.0,4.0,10.0,5.0,22.0,2.0,4.0,17.0,11.0,2.0,18.0,6.0,8.0,5.0
2014-02-04,2.0,8.0,8.0,3.0,1.0,6.0,4.0,15.0,1.0,12.0,9.0,19.0,1.0,7.0,6.0,6.0,1.0
2014-02-05,4.0,9.0,3.0,9.0,1.0,7.0,7.0,16.0,2.0,9.0,12.0,19.0,8.0,8.0,9.0,7.0,3.0
2014-02-06,2.0,15.0,6.0,5.0,3.0,4.0,5.0,16.0,7.0,3.0,9.0,18.0,4.0,10.0,1.0,6.0,4.0
2014-02-07,3.0,5.0,9.0,7.0,2.0,11.0,5.0,23.0,6.0,6.0,12.0,13.0,5.0,11.0,2.0,9.0,4.0
2014-02-08,6.0,18.0,6.0,10.0,4.0,20.0,5.0,17.0,7.0,6.0,13.0,19.0,18.0,19.0,8.0,9.0,7.0
2014-02-09,5.0,24.0,5.0,10.0,3.0,13.0,11.0,21.0,3.0,10.0,6.0,26.0,15.0,7.0,7.0,11.0,4.0
2014-02-10,0.0,8.0,4.0,9.0,2.0,7.0,7.0,18.0,4.0,4.0,14.0,16.0,9.0,7.0,6.0,11.0,0.0
2014-02-11,1.0,7.0,8.0,3.0,4.0,9.0,8.0,12.0,3.0,4.0,10.0,18.0,5.0,11.0,2.0,7.0,1.0
2014-02-12,4.0,7.0,5.0,4.0,1.0,3.0,1.0,13.0,0.0,4.0,13.0,7.0,8.0,5.0,2.0,2.0,2.0
2014-02-13,1.0,10.0,10.0,7.0,3.0,11.0,4.0,18.0,2.0,2.0,14.0,20.0,9.0,12.0,4.0,11.0,3.0
2014-02-14,4.0,17.0,4.0,7.0,2.0,8.0,3.0,16.0,3.0,5.0,7.0,11.0,8.0,17.0,1.0,8.0,3.0
2014-02-15,4.0,14.0,8.0,9.0,3.0,13.0,4.0,19.0,6.0,7.0,15.0,20.0,13.0,9.0,10.0,7.0,4.0
2014-02-16,2.0,19.0,7.0,8.0,4.0,7.0,8.0,14.0,4.0,8.0,12.0,16.0,14.0,11.0,4.0,12.0,5.0
2014-02-17,2.0,22.0,5.0,3.0,1.0,7.0,6.0,19.0,3.0,8.0,5.0,8.0,14.0,10.0,3.0,7.0,2.0
2014-02-18,2.0,13.0,6.0,12.0,6.0,7.0,5.0,13.0,3.0,2.0,9.0,18.0,10.0,6.0,5.0,4.0,4.0
